 Energy [J/mol],Critical Geometry,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46,
 601000.00,  3,0.43148668524000000000E+11,0.38947837845000000000E+11,0.37268079150000000000E+11,0.37288321356000000000E+11,0.39614343891000000000E+11,0.44584645638000000000E+11,0.53278415259000000000E+11,0.67090394685000000000E+11,0.88269472623000000000E+11,0.12050157416400000000E+12,0.16856937730800000000E+12,0.23990566418100000000E+12,0.34794150255300000000E+12,0.50487124135500000000E+12,0.73603395630900000000E+12,0.10658282160210000000E+13,0.15348649306470000000E+13,0.21873420806550000000E+13,0.31233649671870000000E+13,0.43611937246440000000E+13,0.60280017592770000000E+13,0.84312862254030000000E+13,0.11362105817478000000E+14,0.15198271551285000000E+14,0.20440599403740000000E+14,0.27332787310488000000E+14,0.35807756667483000000E+14,0.46967293367736000000E+14,0.60371263078491000000E+14,0.76526708368908000000E+14,0.10036592011611300000E+15,0.12588189973395300000E+15,0.15819797114213700000E+15,0.20029999282184400000E+15,0.25105011075150600000E+15,0.31676762572691400000E+15,0.39126058229911200000E+15,0.48545761634824200000E+15,0.60460556923639800000E+15,0.73247501178677400000E+15,0.93422601023946900000E+15,0.11061952533603660000E+16,0.13573804938061200000E+16,0.16518412523422230000E+16,0.20089957121772900000E+16,0.23336686198907520000E+16,
 602000.00,  3,0.44073804393000000000E+11,0.39812913615000000000E+11,0.38122201242000000000E+11,0.38167338027000000000E+11,0.40571141529000000000E+11,0.45682431501000000000E+11,0.54609438300000000000E+11,0.68782938876000000000E+11,0.90509151699000000000E+11,0.12356673495600000000E+12,0.17285714625900000000E+12,0.24599641134600000000E+12,0.35674777638900000000E+12,0.51759934756500000000E+12,0.75451013594100000000E+12,0.10924643679090000000E+13,0.15730536666420000000E+13,0.22415375772000000000E+13,0.32004500960520000000E+13,0.44684429234100000000E+13,0.61757634325380000000E+13,0.86373718990140000000E+13,0.11639124966498000000E+14,0.15567998401263000000E+14,0.20936912024505000000E+14,0.27995353238982000000E+14,0.36674524191327000000E+14,0.48102814060407000000E+14,0.61829291866761000000E+14,0.78373199028618000000E+14,0.10278578112973200000E+15,0.12891487956675300000E+15,0.16200728257068900000E+15,0.20512059716732700000E+15,0.25708921737287700000E+15,0.32438451153406500000E+15,0.40066501315023600000E+15,0.49712199476646000000E+15,0.61912794494691000000E+15,0.75006310947844500000E+15,0.95665208357960700000E+15,0.11327408961817860000E+16,0.13899439682324250000E+16,0.16914564095911170000E+16,0.20571614347521810000E+16,0.23895986419789710000E+16,
 603000.00,  3,0.45016242981000000000E+11,0.40694748954000000000E+11,0.38993371308000000000E+11,0.39064465818000000000E+11,0.41548014093000000000E+11,0.46803996675000000000E+11,0.55969382217000000000E+11,0.70512633354000000000E+11,0.92798263290000000000E+11,0.12669970835700000000E+12,0.17723974098900000000E+12,0.25222165168200000000E+12,0.36574787526600000000E+12,0.53060654581800000000E+12,0.77338981880100000000E+12,0.11196795281010000000E+13,0.16120689354120000000E+13,0.22969011395970000000E+13,0.32791901568630000000E+13,0.45779863701300000000E+13,0.63266759433270000000E+13,0.88478396693400000000E+13,0.11922019810065000000E+14,0.15945549980352000000E+14,0.21443708565228000000E+14,0.28671892142988000000E+14,0.37559545582029000000E+14,0.49262219274324000000E+14,0.63317955997317000000E+14,0.80258451826758000000E+14,0.10525639585777200000E+15,0.13201143724803300000E+15,0.16589639777286600000E+15,0.21004213945173300000E+15,0.26325471556458300000E+15,0.33216074584238100000E+15,0.41026611186844800000E+15,0.50903021458776000000E+15,0.63395384549747400000E+15,0.76801864225818600000E+15,0.97954652886038700000E+15,0.11598407717391030000E+16,0.14231871121093530000E+16,0.17318982662777070000E+16,0.21063318568195200000E+16,0.24466949121203250000E+16,
 604000.00,  3,0.45976264686000000000E+11,0.41593576830000000000E+11,0.39881852457000000000E+11,0.39979899090000000000E+11,0.42545368665000000000E+11,0.47949199686000000000E+11,0.57358759968000000000E+11,0.72280157745000000000E+11,0.95137744725000000000E+11,0.12990178823700000000E+12,0.18171900326100000000E+12,0.25858389903000000000E+12,0.37494546399300000000E+12,0.54389805535200000000E+12,0.79268035516200000000E+12,0.11474843345850000000E+13,0.16519259259300000000E+13,0.23534541083370000000E+13,0.33596154343890000000E+13,0.46898659814490000000E+13,0.64807965999870000000E+13,0.90627691199940000000E+13,0.12210896538543000000E+14,0.16331067525300000000E+14,0.21961177830255000000E+14,0.29362655182461000000E+14,0.38463147889737000000E+14,0.50445937170399000000E+14,0.64837804595727000000E+14,0.82183160250261000000E+14,0.10777868346145200000E+15,0.13517270858318700000E+15,0.16986674160681300000E+15,0.21506642091917400000E+15,0.26954885973001200000E+15,0.34009916974012500000E+15,0.42006738367813800000E+15,0.52118661935173500000E+15,0.64908858865130700000E+15,0.78634815325540200000E+15,0.10029176830918950000E+16,0.11875047422173950000E+16,0.14571220160296500000E+16,0.17731817874815250000E+16,0.21565248410352630000E+16,0.25049781567845820000E+16,
 605000.00,  3,0.46954031331000000000E+11,0.42509697327000000000E+11,0.40787974914000000000E+11,0.40913987805000000000E+11,0.43563547047000000000E+11,0.49119064512000000000E+11,0.58778163051000000000E+11,0.74086228242000000000E+11,0.97528505232000000000E+11,0.13317423909000000000E+12,0.18629670858900000000E+12,0.26508573735600000000E+12,0.38434422961500000000E+12,0.55747917940200000000E+12,0.81238937681700000000E+12,0.11758898203440000000E+13,0.16926400698780000000E+13,0.24112183548210000000E+13,0.34417566351690000000E+13,0.48041242280760000000E+13,0.66381835130400000000E+13,0.92822406764970000000E+13,0.12505862936658000000E+14,0.16724694144300000000E+14,0.22489511511297000000E+14,0.30067897214244000000E+14,0.39385663834218000000E+14,0.51654402270825000000E+14,0.66389394118044000000E+14,0.84148028166498000000E+14,0.11035355418596700000E+15,0.13839984627186900000E+15,0.17391975999189000000E+15,0.22019526946707600000E+15,0.27597393759799200000E+15,0.34820266633323600000E+15,0.43007238548765700000E+15,0.53359561900431300000E+15,0.66453771915421500000E+15,0.80505828020811900000E+15,0.10267740077066730000E+16,0.12157428151425090000E+16,0.14917609487363550000E+16,0.18153210616910940000E+16,0.22077585107940390000E+16,0.25644694074077400000E+16,
 606000.00,  3,0.47950039860000000000E+11,0.43443385488000000000E+11,0.41712020046000000000E+11,0.41867112729000000000E+11,0.44602941786000000000E+11,0.50313527046000000000E+11,0.60228128241000000000E+11,0.75931560426000000000E+11,0.99971538240000000000E+11,0.13651837273800000000E+12,0.19097475065400000000E+12,0.27172978102200000000E+12,0.39394791420600000000E+12,0.57135526674600000000E+12,0.83252471496900000000E+12,0.12049070019390000000E+13,0.17342271518070000000E+13,0.24702160020330000000E+13,0.35256449694690000000E+13,0.49208041107630000000E+13,0.67988956689840000000E+13,0.95063363671470000000E+13,0.12807028467138000000E+14,0.17126575374216000000E+14,0.23028903821556000000E+14,0.30787876909113000000E+14,0.40327430901393000000E+14,0.52888055525376000000E+14,0.67973289329853000000E+14,0.86153769592248000000E+14,0.11298195403934400000E+15,0.14169401984709900000E+15,0.17805692018391900000E+15,0.22543053993111600000E+15,0.28253227066225800000E+15,0.35647416123656100000E+15,0.44028472657598100000E+15,0.54626168571132000000E+15,0.68030683213653600000E+15,0.82415576043604500000E+15,0.10511240849256120000E+16,0.12445651452609210000E+16,0.15271163593975530000E+16,0.18583317927207420000E+16,0.22600512583958820000E+16,0.26251900045300140000E+16,
 607000.00,  3,0.48964311489000000000E+11,0.44394931248000000000E+11,0.42654283500000000000E+11,0.42839565378000000000E+11,0.45663919521000000000E+11,0.51533401503000000000E+11,0.61709200830000000000E+11,0.77816852079000000000E+11,0.10246778531100000000E+12,0.13993557179100000000E+12,0.19575494000700000000E+12,0.27851866040400000000E+12,0.40376035602600000000E+12,0.58553179488600000000E+12,0.85309412427000000000E+12,0.12345470876400000000E+13,0.17767031434380000000E+13,0.25304694428490000000E+13,0.36113121252210000000E+13,0.50399494664070000000E+13,0.69629929044360000000E+13,0.97351389876900000000E+13,0.13114504164990000000E+14,0.17536858583220000000E+14,0.23579552051523000000E+14,0.31522856727195000000E+14,0.41288791354200000000E+14,0.54147344361387000000E+14,0.69590063996097000000E+14,0.88201109312940000000E+14,0.11566481842757700000E+15,0.14505641628119400000E+15,0.18227971104308700000E+15,0.23077411447695300000E+15,0.28922621446424700000E+15,0.36491662298185500000E+15,0.45070806932920200000E+15,0.55918935823759500000E+15,0.69640148408157300000E+15,0.84364742830775700000E+15,0.10759766269765080000E+16,0.12739820363641080000E+16,0.15632008797445500000E+16,0.19022296140715050000E+16,0.23134217434850190000E+16,0.26871616015277100000E+16,
 608000.00,  3,0.49997363766000000000E+11,0.45364649787000000000E+11,0.43615059291000000000E+11,0.43831609881000000000E+11,0.46746831081000000000E+11,0.52778979450000000000E+11,0.63221943756000000000E+11,0.79742884929000000000E+11,0.10501825833600000000E+12,0.14342717576400000000E+12,0.20063918991300000000E+12,0.28545508681500000000E+12,0.41378539078500000000E+12,0.60001430726700000000E+12,0.87410568378300000000E+12,0.12648213816480000000E+13,0.18200841646470000000E+13,0.25920015519420000000E+13,0.36987902505810000000E+13,0.51616046912220000000E+13,0.71305360271550000000E+13,0.99687330120780000000E+13,0.13428402674730000000E+14,0.17955693629100000000E+14,0.24141656555106000000E+14,0.32273103042306000000E+14,0.42270092592042000000E+14,0.55432722814161000000E+14,0.71240299567011000000E+14,0.90290782530651000000E+14,0.11840312172504600000E+15,0.14848823980410600000E+15,0.18658964331449700000E+15,0.23622790288669500000E+15,0.29605815923835000000E+15,0.37353306381154500000E+15,0.46134612989082900000E+15,0.57238324414947600000E+15,0.71282746745472900000E+15,0.86354022024864600000E+15,0.11013404714363850000E+16,0.13040039431908990000E+16,0.16000273267514640000E+16,0.19470292429954020000E+16,0.23678889004732770000E+16,0.27504061684828500000E+16,
 609000.00,  3,0.51049396611000000000E+11,0.46352757753000000000E+11,0.44594729664000000000E+11,0.44843735277000000000E+11,0.47852109966000000000E+11,0.54050699028000000000E+11,0.64766991000000000000E+11,0.81710380881000000000E+11,0.10762395594600000000E+12,0.14699454288900000000E+12,0.20562946943100000000E+12,0.29254178176800000000E+12,0.42402696455700000000E+12,0.61480841159400000000E+12,0.89556746298300000000E+12,0.12957415213980000000E+13,0.18643866287640000000E+13,0.26548353758550000000E+13,0.37881119479110000000E+13,0.52858147624650000000E+13,0.73015867715700000000E+13,0.10207203773052000000E+14,0.13748838329484000000E+14,0.18383232290406000000E+14,0.24715420290528000000E+14,0.33038886128334000000E+14,0.43271687357439000000E+14,0.56744651651409000000E+14,0.72924586208883000000E+14,0.92423535528687000000E+14,0.12119782921160700000E+15,0.15199071248222100000E+15,0.19098824987990400000E+15,0.24179384293150500000E+15,0.30303053021286300000E+15,0.38232653997896700000E+15,0.47220267872748000000E+15,0.58584801538147200000E+15,0.72959062696045200000E+15,0.88384117216924200000E+15,0.11272245842894550000E+16,0.13346414731292430000E+16,0.16376087041473750000E+16,0.19927470845922570000E+16,0.24234719386395840000E+16,0.28149459959481960000E+16,
 610000.00,  3,0.52120655028000000000E+11,0.47359690533000000000E+11,0.45593508207000000000E+11,0.45876180144000000000E+11,0.48980155098000000000E+11,0.55349245320000000000E+11,0.66344855622000000000E+11,0.83720104884000000000E+11,0.11028588671700000000E+12,0.15063912126000000000E+12,0.21072772263000000000E+12,0.29978151777600000000E+12,0.43448903596200000000E+12,0.62991983970600000000E+12,0.91748761906500000000E+12,0.13273193408790000000E+13,0.19096273321800000000E+13,0.27189943479660000000E+13,0.38793103510950000000E+13,0.54126254991480000000E+13,0.74762076397110000000E+13,0.10450638194757000000E+14,0.14075927175621000000E+14,0.18819628861110000000E+14,0.25301049443088000000E+14,0.33820480246602000000E+14,0.44293933221846000000E+14,0.58083598375851000000E+14,0.74643523223631000000E+14,0.94600125380322000000E+14,0.12404994345770400000E+15,0.15556507416011700000E+15,0.19547708604229500000E+15,0.24747390073201800000E+15,0.31014578791287600000E+15,0.39130015231201800000E+15,0.48328154132034000000E+15,0.59958841244437500000E+15,0.74669676681066900000E+15,0.90455742434724000000E+15,0.11536380651120840000E+16,0.13659053879897340000E+16,0.16759582051847070000E+16,0.20393994654545850000E+16,0.24801903485564280000E+16,0.28808036983774590000E+16,
 611000.00,  3,0.53211572517000000000E+11,0.48385588581000000000E+11,0.46611792159000000000E+11,0.46929274656000000000E+11,0.50131324038000000000E+11,0.56674718847000000000E+11,0.67956170226000000000E+11,0.85772826732000000000E+11,0.11300511206100000000E+12,0.15436229817900000000E+12,0.21593590347300000000E+12,0.30717711060000000000E+12,0.44517563762100000000E+12,0.64535439621900000000E+12,0.93987451143900000000E+12,0.13595666496510000000E+13,0.19558231741530000000E+13,0.27845024190990000000E+13,0.39724190772420000000E+13,0.55420833128010000000E+13,0.76544621523840000000E+13,0.10699124197572000000E+14,0.14409786977292000000E+14,0.19265039649837000000E+14,0.25898753328159000000E+14,0.34618163680752000000E+14,0.45337193055822000000E+14,0.59450037279480000000E+14,0.76397718154773000000E+14,0.96821320280400000000E+14,0.12696045622229100000E+15,0.15921258272035800000E+15,0.20005772973825300000E+15,0.25327007093633100000E+15,0.31740642878548200000E+15,0.40045704681082500000E+15,0.49458659872024500000E+15,0.61360924755691500000E+15,0.76415193576251100000E+15,0.92569621879003500000E+15,0.11805901427312130000E+16,0.13978066056329190000E+16,0.17150892142012560000E+16,0.20870017539609420000E+16,0.25380639003319890000E+16,0.29480022177295200000E+16,
 612000.00,  3,0.54322266684000000000E+11,0.49430903043000000000E+11,0.47649880482000000000E+11,0.48003446499000000000E+11,0.51306016167000000000E+11,0.58028083917000000000E+11,0.69601556961000000000E+11,0.87869344626000000000E+11,0.11578265830200000000E+12,0.15816550985700000000E+12,0.22125608862900000000E+12,0.31473141817800000000E+12,0.45609091425300000000E+12,0.66111793812600000000E+12,0.96273662553600000000E+12,0.13924955965260000000E+13,0.20029912510560000000E+13,0.28513836941490000000E+13,0.40674722263800000000E+13,0.56742351957930000000E+13,0.78364147568610000000E+13,0.10952751267219000000E+14,0.14750537208219000000E+14,0.19719623484816000000E+14,0.26508743991450000000E+14,0.35432218798965000000E+14,0.46401835628790000000E+14,0.60844449629814000000E+14,0.78187787345928000000E+14,0.99087899394630000000E+14,0.12993039979351200000E+15,0.16293451445513100000E+15,0.20473178178117600000E+15,0.25918437715936800000E+15,0.32481498539449500000E+15,0.40980041492289000000E+15,0.50612178813010200000E+15,0.62791539833864100000E+15,0.78196223693696700000E+15,0.94726490404891800000E+15,0.12080901798189480000E+16,0.14303562015795210000E+16,0.17550153088124250000E+16,0.21355710804854160000E+16,0.25971126520165710000E+16,0.30165648267313080000E+16,
 613000.00,  3,0.55453292664000000000E+11,0.50495840520000000000E+11,0.48708078156000000000E+11,0.49099064301000000000E+11,0.52504712874000000000E+11,0.59409284481000000000E+11,0.71281581723000000000E+11,0.90010457991000000000E+11,0.11861959873500000000E+12,0.16205026125300000000E+12,0.22669029270000000000E+12,0.32244735822000000000E+12,0.46723902286800000000E+12,0.67721647715400000000E+12,0.98608264079100000000E+12,0.14261184868860000000E+13,0.20511490459950000000E+13,0.29196626337360000000E+13,0.41645043803850000000E+13,0.58091290165200000000E+13,0.80221308536550000000E+13,0.11211609958788000000E+14,0.15098299060416000000E+14,0.20183541340764000000E+14,0.27131236805655000000E+14,0.36262932062886000000E+14,0.47488234006005000000E+14,0.62267323673211000000E+14,0.80014356655938000000E+14,0.10140065328727200000E+15,0.13296079709601300000E+15,0.16673216383950000000E+15,0.20950086610199700000E+15,0.26521887218091300000E+15,0.33237402672731700000E+15,0.41933349412117500000E+15,0.51789110352408000000E+15,0.64251181478121300000E+15,0.80013373048288500000E+15,0.96927093263822100000E+15,0.12361476756765990000E+16,0.14635654107176130000E+16,0.17957502618923700000E+16,0.21851244874257180000E+16,0.26573569478712540000E+16,0.30865151325308280000E+16,
 614000.00,  3,0.56604744858000000000E+11,0.51580796823000000000E+11,0.49786747536000000000E+11,0.50216368578000000000E+11,0.53727780747000000000E+11,0.60819343497000000000E+11,0.72996924750000000000E+11,0.92196948045000000000E+11,0.12151701139800000000E+12,0.16601801239500000000E+12,0.23224063998900000000E+12,0.33032785639200000000E+12,0.47862418662300000000E+12,0.69365607337800000000E+12,0.10099211936970000000E+13,0.14604476450340000000E+13,0.21003143607240000000E+13,0.29893643065020000000E+13,0.42635506653540000000E+13,0.59468132889870000000E+13,0.82116767886150000000E+13,0.11475792363642000000E+14,0.15453195587856000000E+14,0.20656956714450000000E+14,0.27766450375848000000E+14,0.37110594099381000000E+14,0.48596767462584000000E+14,0.63719154709176000000E+14,0.81878060466306000000E+14,0.10376038422933000000E+15,0.13605270986793900000E+15,0.17060684429033700000E+15,0.21436663000403100000E+15,0.27137563833958500000E+15,0.34008615881917800000E+15,0.42905956841451000000E+15,0.52989859615817100000E+15,0.65740351961657100000E+15,0.81867272928252000000E+15,0.99172186571125200000E+15,0.12647722624601190000E+16,0.14974456288621470000E+16,0.18373080436168050000E+16,0.22356780150675030000E+16,0.27188174251693560000E+16,0.31578770800571940000E+16,
 615000.00,  3,0.57777036264000000000E+11,0.52686025983000000000E+11,0.50886239145000000000E+11,0.51355836894000000000E+11,0.54975609732000000000E+11,0.62258307324000000000E+11,0.74748139953000000000E+11,0.94429667763000000000E+11,0.12447599279100000000E+12,0.17007027854400000000E+12,0.23790918855000000000E+12,0.33837591093300000000E+12,0.49025075036100000000E+12,0.71044287831600000000E+12,0.10342611388230000000E+13,0.14954958201030000000E+13,0.21505050833910000000E+13,0.30605138538660000000E+13,0.43646467280940000000E+13,0.60873371158920000000E+13,0.84051199196340000000E+13,0.11745391749306000000E+14,0.15815351610336000000E+14,0.21140035273254000000E+14,0.28414606145355000000E+14,0.37975499720427000000E+14,0.49727820608499000000E+14,0.65200445102601000000E+14,0.83779542126579000000E+14,0.10616790551739600000E+15,0.13920718864635600000E+15,0.17455988771089200000E+15,0.21933074438110200000E+15,0.27765678768237000000E+15,0.34795402494504900000E+15,0.43898196870393000000E+15,0.54214837521885900000E+15,0.67259560404369600000E+15,0.83758560331017900000E+15,0.10146253707015960000E+16,0.12939737124511230000E+16,0.15320084146800510000E+16,0.18797028237654480000E+16,0.22872495424626660000E+16,0.27815150138792130000E+16,0.32306749560640110000E+16,
 616000.00,  3,0.58970524902000000000E+11,0.53811907440000000000E+11,0.52006843377000000000E+11,0.52517875413000000000E+11,0.56248691061000000000E+11,0.63727016391000000000E+11,0.76535937456000000000E+11,0.96709424424000000000E+11,0.12749766124200000000E+12,0.17420862055500000000E+12,0.24369810598500000000E+12,0.34659456134100000000E+12,0.50212303174200000000E+12,0.72758315905200000000E+12,0.10591115333610000000E+13,0.15312758954070000000E+13,0.22017393502080000000E+13,0.31331368146390000000E+13,0.44678287374480000000E+13,0.62307505233900000000E+13,0.86025285923730000000E+13,0.12020502895965000000E+14,0.16184893694607000000E+14,0.21632945293206000000E+14,0.29075928964200000000E+14,0.38857947979569000000E+14,0.50881783304427000000E+14,0.66711704494854000000E+14,0.85719454940331000000E+14,0.10862404217439000000E+15,0.14242532607627600000E+15,0.17859264534300300000E+15,0.22439490394102500000E+15,0.28406446254061500000E+15,0.35598030601621800000E+15,0.44910407348550600000E+15,0.55464460852962300000E+15,0.68809323352119000000E+15,0.85687867726797900000E+15,0.10379892261419010000E+16,0.13237619374564140000E+16,0.15672654915166920000E+16,0.19229489736951090000E+16,0.23398568512305090000E+16,0.28454709440532630000E+16,0.33049333929005190000E+16,
 617000.00,  3,0.60185397687000000000E+11,0.54958724601000000000E+11,0.53148939672000000000E+11,0.53702725314000000000E+11,0.57547433550000000000E+11,0.65225863143000000000E+11,0.78360971742000000000E+11,0.99037080387000000000E+11,0.13058315328600000000E+12,0.17843456521500000000E+12,0.24960958197900000000E+12,0.35498688776100000000E+12,0.51424544150100000000E+12,0.74508324784800000000E+12,0.10844813684580000000E+13,0.15678008547810000000E+13,0.22540357465440000000E+13,0.32072594090940000000E+13,0.45731333805720000000E+13,0.63771041811540000000E+13,0.88039720275510000000E+13,0.12301221777306000000E+14,0.16561950252294000000E+14,0.22135857223446000000E+14,0.29750647045296000000E+14,0.39758242215984000000E+14,0.52059051154767000000E+14,0.68253449793630000000E+14,0.87698460892203000000E+14,0.11112963116493300000E+15,0.14570820525586800000E+15,0.18270648748164900000E+15,0.22956082758025200000E+15,0.29060083568695500000E+15,0.36416772129964500000E+15,0.45942930936983100000E+15,0.56739152324744400000E+15,0.70390164792007200000E+15,0.87655853661456000000E+15,0.10618213193125230000E+16,0.13541469877214280000E+16,0.16032287493318360000E+16,0.19670610694130010000E+16,0.23935166762914260000E+16,0.29107067449605870000E+16,0.33806773728158400000E+16,
 618000.00,  3,0.61422191598000000000E+11,0.56126821053000000000E+11,0.54312903696000000000E+11,0.54910851717000000000E+11,0.58872274065000000000E+11,0.66755360997000000000E+11,0.80223836808000000000E+11,0.10141346741100000000E+12,0.13373362682700000000E+12,0.18274969122900000000E+12,0.25564583640900000000E+12,0.36355602531600000000E+12,0.52662251675100000000E+12,0.76294958090400000000E+12,0.11103800441790000000E+13,0.16050838955460000000E+13,0.23074131210300000000E+13,0.32829079843410000000E+13,0.46805978805810000000E+13,0.65264493709590000000E+13,0.90095205726810000000E+13,0.12587645952861000000E+14,0.16946651562132000000E+14,0.22648944231720000000E+14,0.30438991460922000000E+14,0.40676690115426000000E+14,0.53260025564403000000E+14,0.69826205259039000000E+14,0.89717231266737000000E+14,0.11368552158012000000E+15,0.14905694960415600000E+15,0.18690280402427100000E+15,0.23483025869058600000E+15,0.29726811078110400000E+15,0.37251902858651700000E+15,0.46996115157978000000E+15,0.58039340658063000000E+15,0.72002615951805000000E+15,0.89663182748280300000E+15,0.10861296513437700000E+16,0.13851390592806600000E+16,0.16399102468588350000E+16,0.20120538932484180000E+16,0.24482476717148850000E+16,0.29772442539144990000E+16,0.34579322321507190000E+16,
 619000.00,  3,0.62681015367000000000E+11,0.57316582203000000000E+11,0.55499034003000000000E+11,0.56142722037000000000E+11,0.60223655388000000000E+11,0.68316241701000000000E+11,0.82125249918000000000E+11,0.10383947942400000000E+12,0.13695022339800000000E+12,0.18715561881600000000E+12,0.26180907497400000000E+12,0.37230514549200000000E+12,0.53925875691600000000E+12,0.78118869137100000000E+12,0.11368169495730000000E+13,0.16431384137700000000E+13,0.23618904209820000000E+13,0.33601091785980000000E+13,0.47902600143990000000E+13,0.66788383154280000000E+13,0.92192455881360000000E+13,0.12879874199073000000E+14,0.17339129770170000000E+14,0.23172381636954000000E+14,0.31141196875236000000E+14,0.41613603720273000000E+14,0.54485113324533000000E+14,0.71430502610910000000E+14,0.91776447783126000000E+14,0.11629257399119700000E+15,0.15247267114691700000E+15,0.19118300462066100000E+15,0.24020496536817900000E+15,0.30406852282446900000E+15,0.38103702479552700000E+15,0.48070312474554900000E+15,0.59365460652943800000E+15,0.73647215690739600000E+15,0.91710514879539900000E+15,0.11109223349081520000E+16,0.14167484899382520000E+16,0.16773222135551220000E+16,0.20579424371697240000E+16,0.25040683850227860000E+16,0.30451056145813860000E+16,0.35367236656825200000E+16,
 620000.00,  3,0.63962402148000000000E+11,0.58528254075000000000E+11,0.56707718907000000000E+11,0.57398579952000000000E+11,0.61602049014000000000E+11,0.69908626482000000000E+11,0.84065904570000000000E+11,0.10631600214300000000E+12,0.14023416562200000000E+12,0.19165398946200000000E+12,0.26810162419200000000E+12,0.38123746797000000000E+12,0.55215883629900000000E+12,0.79980720603600000000E+12,0.11638014946500000000E+13,0.16819779933540000000E+13,0.24174869015010000000E+13,0.34388903348520000000E+13,0.49021581192360000000E+13,0.68343239281830000000E+13,0.94332194147130000000E+13,0.13178006788215000000E+14,0.17739518894004000000E+14,0.23706347641206000000E+14,0.31857501388419000000E+14,0.42569299532904000000E+14,0.55734727070445000000E+14,0.73066881166338000000E+14,0.93876800991468000000E+14,0.11895166164449100000E+15,0.15595652581914300000E+15,0.19554851884019100000E+15,0.24568674078873900000E+15,0.31100433848435700000E+15,0.38972454661052700000E+15,0.49165880336467500000E+15,0.60717953265143100000E+15,0.75324510592579800000E+15,0.93798536883944400000E+15,0.11362075992384750000E+16,0.14489857645311420000E+16,0.17154770517894990000E+16,0.21047419048569420000E+16,0.25609962714259140000E+16,0.31143132851548860000E+16,0.36170777309499750000E+16,
 621000.00,  3,0.65266581441000000000E+11,0.59762295414000000000E+11,0.57939367989000000000E+11,0.58678872120000000000E+11,0.63007915167000000000E+11,0.71533601793000000000E+11,0.86046454380000000000E+11,0.10884391103400000000E+12,0.14358660640500000000E+12,0.19624641007500000000E+12,0.27452576233500000000E+12,0.39035625792300000000E+12,0.56532745628400000000E+12,0.81881185725600000000E+12,0.11913434558550000000E+13,0.17216165285850000000E+13,0.24742223029530000000E+13,0.35192790076380000000E+13,0.50163310247070000000E+13,0.69929597348970000000E+13,0.96515153546100000000E+13,0.13482145478955000000E+14,0.18147954853122000000E+14,0.24251022607302000000E+14,0.32588146153257000000E+14,0.43544098571442000000E+14,0.57009285982155000000E+14,0.74735887893387000000E+14,0.96018991332087000000E+14,0.12166367008696800000E+15,0.15950965982074200000E+15,0.20000079663015000000E+15,0.25127740352469900000E+15,0.31807785645561600000E+15,0.39858447069590100000E+15,0.50283181241826900000E+15,0.62097265681495200000E+15,0.77035054790879400000E+15,0.95927941990570800000E+15,0.11619937879045470000E+16,0.14818615174350510000E+16,0.17543873388307290000E+16,0.21524677143034170000E+16,0.26190507885840600000E+16,0.31848900389441220000E+16,0.36990208524901110000E+16,
 622000.00,  3,0.66593868987000000000E+11,0.61018949439000000000E+11,0.59194260984000000000E+11,0.59984131083000000000E+11,0.64441707390000000000E+11,0.73191132903000000000E+11,0.88067598711000000000E+11,0.11142413684700000000E+12,0.14700879014700000000E+12,0.20093460812700000000E+12,0.28108387293900000000E+12,0.39966485493300000000E+12,0.57876936502200000000E+12,0.83820945562200000000E+12,0.12194525952510000000E+13,0.17620680607830000000E+13,0.25321165374210000000E+13,0.36013030159260000000E+13,0.51328181423370000000E+13,0.71548002514590000000E+13,0.98742078738960000000E+13,0.13792393323984000000E+14,0.18564575512917000000E+14,0.24806589794919000000E+14,0.33333375954603000000E+14,0.44538326403363000000E+14,0.58309213961922000000E+14,0.76438077468567000000E+14,0.98203729886151000000E+14,0.12442949732810700000E+15,0.16313326132232700000E+15,0.20454130825311600000E+15,0.25697879782122900000E+15,0.32529140786113800000E+15,0.40761971424889500000E+15,0.51422582807211300000E+15,0.63503851387869900000E+15,0.78779410317154200000E+15,0.98099418529033200000E+15,0.11882893636891350000E+16,0.15153865300287630000E+16,0.17940658287816090000E+16,0.22011355003890210000E+16,0.26782512776780130000E+16,0.32568589712262150000E+16,0.37825798258744920000E+16,
